timestamp,pv_gen_wh,user_load_wh,price_eur_kwh,price_eur_kwh_t+1,price_eur_kwh_t+2,price_eur_kwh_t+3,price_eur_kwh_t+4,price_eur_kwh_t+5,price_eur_kwh_t+6,price_eur_kwh_t+7,price_eur_kwh_t+8,price_eur_kwh_t+9,price_eur_kwh_t+10,price_eur_kwh_t+11,price_eur_kwh_t+12,price_eur_kwh_t+13,price_eur_kwh_t+14,price_eur_kwh_t+15,price_eur_kwh_t+16,price_eur_kwh_t+17,price_eur_kwh_t+18,price_eur_kwh_t+19,price_eur_kwh_t+20,price_eur_kwh_t+21,price_eur_kwh_t+22,price_eur_kwh_t+23,price_eur_kwh_t+24,temperature_2m,cloud_cover,shortwave_radiation,relative_humidity_2m,wind_speed_10m,shortwave_radiation_t+1,shortwave_radiation_t+2,shortwave_radiation_t+3,shortwave_radiation_t+4,shortwave_radiation_t+5,shortwave_radiation_t+6,hour_of_day,day_of_week,day_of_year,day_of_month,lat,lon,country,state,baseline_reward
2026-04-15 02:00:00,0.0,0.0,0.1101,0.11468,0.13786,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,4.1,2.0,0.0,95.0,7.4,0.0,0.0,0.0,0.0,24.0,140.0,2,2,105,15,52.524368,13.41053,Germany,Brandenburg,0.0
2026-04-15 03:00:00,0.0,0.0,0.11468,0.13786,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,2.8,0.0,0.0,96.0,7.5,0.0,0.0,0.0,24.0,140.0,267.0,3,2,105,15,52.524368,13.41053,Germany,Brandenburg,0.0
2026-04-15 04:00:00,0.0,100.0,0.13786,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,1.8,2.0,0.0,97.0,8.5,0.0,0.0,24.0,140.0,267.0,447.0,4,2,105,15,52.524368,13.41053,Germany,Brandenburg,-0.013786000000000001
2026-04-15 05:00:00,0.0,100.0,0.16692,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.9,1.0,0.0,98.0,8.3,0.0,24.0,140.0,267.0,447.0,578.0,5,2,105,15,52.524368,13.41053,Germany,Brandenburg,-0.016692000000000002
2026-04-15 06:00:00,0.0,0.0,0.1645,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.3,1.0,0.0,98.0,7.8,24.0,140.0,267.0,447.0,578.0,682.0,6,2,105,15,52.524368,13.41053,Germany,Brandenburg,0.0
2026-04-15 07:00:00,0.0,100.0,0.13,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.0,0.0,24.0,97.0,5.1,140.0,267.0,447.0,578.0,682.0,705.0,7,2,105,15,52.524368,13.41053,Germany,Brandenburg,-0.013000000000000001
2026-04-15 08:00:00,0.0,100.0,0.126,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,4.1,38.0,140.0,93.0,2.7,267.0,447.0,578.0,682.0,705.0,639.0,8,2,105,15,52.524368,13.41053,Germany,Brandenburg,-0.0126
2026-04-15 09:00:00,300.00000000000006,0.0,0.09933,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,8.2,27.0,267.0,83.0,0.5,447.0,578.0,682.0,705.0,639.0,556.0,9,2,105,15,52.524368,13.41053,Germany,Brandenburg,0.029799000000000006
2026-04-15 10:00:00,300.00000000000006,0.0,0.06962,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,0.08098,10.8,20.0,447.0,67.0,0.3,578.0,682.0,705.0,639.0,556.0,475.0,10,2,105,15,52.524368,13.41053,Germany,Brandenburg,0.020886000000000002
2026-04-15 11:00:00,600.0000000000001,0.0,0.05005,0.04899,0.06553,0.08477,0.10941,0.12712,0.15813,0.20451,0.1701,0.14294,0.13173,0.11251,0.10462,0.09969,0.09678,0.09672,0.09981,0.12481,0.15073,0.15999,0.1245,0.12093,0.09673,0.08098,0.05721,12.3,11.0,578.0,60.0,0.6,682.0,705.0,639.0,556.0,475.0,326.0,11,2,105,15,52.524368,13.41053,Germany,Brandenburg,0.03003
